TSNE1,TSNE2
15.261833,0.47942698
59.703224,40.847954
0.33814996,-32.725742
-10.886402,44.174458
-20.086,-33.74694
46.23677,72.749
-0.91356343,59.570957
7.6725764,-103.68791
29.027948,-12.703506
-34.64636,59.235287
-37.74993,50.922413
51.67384,-50.142433
-22.27708,-17.65761
28.180845,-69.76018
55.376396,22.104298
-19.788519,6.817211
-24.690664,61.163094
-7.014353,10.933377
9.516942,-34.149307
-46.27274,-59.89216
18.699532,8.524785
-26.663256,-22.402412
0.53869957,-68.58729
12.155366,-101.42647
-54.046436,-4.4997706
-26.97916,-17.4418
-27.775347,-25.786045
19.695969,-50.954334
-1.0098562,-11.468945
-26.743423,-21.417133
16.92143,-1.2064598
-36.610683,-46.35015
-47.601208,21.287558
-51.33246,-9.102445
-26.403772,18.011314
-25.88019,19.281994
64.76734,0.28591153
14.577662,-9.097591
-0.3314043,-71.08433
-5.12187,-23.750755
60.537308,-22.48373
51.26038,-42.41901
3.8879857,-29.018879
13.013763,52.02328
-40.23292,22.452637
66.84096,32.590477
-36.411175,16.34967
41.947563,67.04726
22.085648,31.448257
-44.837997,-42.34206
-14.473163,-37.902298
-7.6971164,-14.336366
-35.792023,-22.171947
-31.584745,-16.083883
-14.199326,-46.072983
-56.19738,-49.284584
-22.847645,53.000523
71.97153,27.904102
-9.868212,-21.044031
62.676517,41.14501
-24.931273,13.784739
51.2727,7.9080334
-6.7987456,-56.45196
5.054753,-85.65989
23.019072,-45.80697
27.343246,-34.05168
4.125016,-17.959894
28.240257,35.427803
62.490574,44.9807
-44.185394,-21.526535
-55.242886,-56.307987
-20.359497,-20.746668
31.456549,-7.773467
-68.36481,17.119907
45.45146,6.811534
-4.5847716,14.698447
40.152107,-0.9630036
-70.57401,41.45748
-26.082138,-39.86235
22.52923,-43.2308
22.977684,50.82114
-22.734228,43.244358
43.216652,-61.428326
-54.69109,24.393463
-37.203773,30.742636
-32.041256,60.85182
-50.51435,7.326051
56.555836,5.040018
42.35832,69.519516
7.1844134,-106.411125
2.020206,-45.38859
0.58746153,-3.4828274
-38.3081,-23.137444
23.69907,24.160091
64.09317,38.061295
34.2577,-24.992714
-20.31085,8.085786
-30.885998,30.745674
3.9414406,-36.286446
26.620514,-30.449907
41.915154,-63.981243
-26.637247,-8.218208
-26.040916,-1.2855662
37.09471,2.6937268
-12.439646,-50.38591
-30.879116,6.25108
-36.295044,-4.826901
4.375895,-0.5127083
-11.417806,-54.27541
-45.959442,-54.471775
64.81445,23.679058
0.13255696,-61.07269
48.45804,23.668072
0.5625853,2.6779823
52.330124,-9.470259
-65.99815,25.294455
36.765114,-2.534745
-66.70179,40.60494
-31.500141,-31.896551
41.064888,44.840233
51.93143,66.50436
-3.6239667,66.73978
12.8911085,-25.231272
51.631092,9.148442
77.01568,8.484814
11.9517565,-76.88686
25.792536,-14.795449
-25.909983,-40.205452
30.37922,-54.3741
46.49918,1.5339243
-25.1297,13.947864
-43.486744,-2.7010994
4.881016,34.280277
66.96933,33.575462
-13.691049,-48.803783
18.024858,63.71418
44.406612,-40.810345
-34.97879,-45.653435
-21.711308,-35.283237
-15.312141,-38.569157
42.78126,16.589054
-25.644117,71.34985
15.639479,-47.154278
2.4485786,64.20239
50.530846,21.740145
-16.697737,-2.409551
-29.143764,12.845121
-30.500313,-40.982563
-19.419313,59.12828
60.74734,1.6190823
-27.653345,-61.12664
-4.9890947,-78.44385
2.6642492,24.472069
25.91125,-59.332203
-24.865122,44.048603
4.147863,-106.71543
69.05513,27.368471
-0.7845027,82.73912
38.661625,-35.18054
2.7613163,48.22236
-29.577642,-0.1807306
-49.479473,30.843847
-59.08356,31.715075
-24.755596,24.790474
38.95835,-37.508286
52.4135,-18.612635
-33.41528,41.792255
21.741224,-67.530716
-9.651272,-61.44793
-13.610523,-27.085402
27.26319,35.884563
-1.1866915,60.11359
18.101852,-37.163834
-0.21236563,85.51108
-29.629131,32.78275
-42.931892,19.59505
8.540165,30.938068
-9.695423,40.52338
-39.632904,-51.119774
0.7364838,21.151276
46.954792,18.502245
19.4131,9.116836
39.66234,-46.968906
-44.077602,-38.864037
55.431858,39.97075
-7.575717,45.185883
-48.065765,41.043755
27.833567,-48.89413
12.707934,24.04046
-39.90479,28.627827
-5.7341228,-57.518597
-12.353288,57.79626
21.009157,-1.3050289
18.458445,-20.97852
-1.9837267,5.467666
-42.98742,-28.250605
-82.504684,23.815474
53.755882,32.501244
-45.169003,-2.2344456
45.187847,38.50555
39.57551,-39.142876
0.12102503,22.426996
-9.801583,2.8887205
-33.846066,14.974392
64.138855,8.06627
-16.018967,34.299717
18.27511,-22.487192
58.35378,9.008258
52.33252,-52.302288
7.5379653,-74.24996
-44.211105,23.539062
48.588665,56.044575
-25.879198,65.45767
36.803703,-68.869484
-33.714317,-2.2783148
-25.337383,71.239975
-12.959652,-50.054417
-24.86695,59.379906
40.0858,71.51861
-25.707096,-22.54404
-72.63212,21.367268
-60.643215,-41.94109
-53.74728,30.334139
44.848988,71.51305
-6.3103466,64.05864
-12.67376,78.17076
-35.679237,41.008427
1.4282734,-78.615074
49.691223,-51.92195
3.3171844,-35.911335
18.565603,23.96516
56.89867,33.44127
61.27136,1.7300825
19.329111,-8.168094
13.863387,-77.1424
-22.631975,9.300195
-50.747368,-39.677826
-2.1950517,8.386941
13.001587,-55.43538
21.371075,-61.763397
16.256594,-29.599455
33.97087,-45.014645
-17.310226,-60.563362
-57.92622,-35.03453
-31.521675,-31.78607
42.640793,31.489296
-30.058784,-13.781222
-67.93871,41.830975
43.239815,-61.4384
6.936403,11.286072
-27.697762,11.363218
54.403324,-18.960793
63.343693,-18.26816
16.309223,-48.384148
65.27166,-0.57409185
2.7165573,30.124949
-61.168938,-43.139957
-25.04412,-30.07785
20.363865,-61.226784
-6.808238,54.9525
32.66065,-13.063013
-21.983908,35.26062
77.46621,13.577757
-13.45474,30.873814
23.09823,8.186192
-32.354733,61.89793
40.607468,3.5268695
3.502475,-26.357563
-12.510708,-56.5889
-24.456072,14.185827
-29.923944,32.90258
6.859411,-78.60738
2.7579963,58.600624
-19.666647,57.628746
-34.213154,-31.313047
-44.87021,46.505383
12.360349,-66.44051
53.19509,18.104195
-8.899119,-63.65261
-26.865093,-22.114508
15.702889,50.662697
60.13535,-15.027719
14.612176,-16.871416
-1.8797945,75.23915
44.338825,69.3261
-1.6549405,-43.71543
66.87591,31.164946
65.71287,-3.8302388
-10.936128,15.593228
-5.9732246,2.7534635
-2.26882,62.608273
40.14934,0.62408674
-61.38768,-32.411667
36.136925,-23.223095
-25.85009,38.957413
6.563368,25.002092
51.992752,64.888565
-55.9917,25.253483
22.689512,-43.17587
14.327863,36.68365
16.26814,29.771412
-47.564835,46.603912
-45.373512,-19.844984
58.610878,20.552744
-37.159138,-7.0220575
-0.23526017,81.03095
1.0504119,-2.836122
-18.544182,33.60249
43.079666,-57.460247
-14.360169,-23.74816
28.42335,23.934439
-39.54943,48.521767
-60.514107,-49.016685
-23.314064,-64.36252
22.511955,-55.409233
-14.264223,13.770177
17.349771,-57.96856
26.052713,-2.2455394
9.72936,19.033339
50.83513,36.348488
37.29391,34.207275
67.95186,0.18991302
-63.730476,33.138775
-2.2579744,34.537045
10.220433,-27.922932
-13.488007,-34.10026
-16.085114,-67.68476
67.24101,25.814852
30.509758,-33.388645
1.1736064,83.90558
-18.760815,32.074364
-39.577023,-5.8478866
5.0370383,-84.5632
-4.548361,54.21665
-60.875072,-42.781746
19.208021,-22.102205
14.307879,53.200233
-0.6526092,24.476723
-2.9723735,-52.879128
60.93994,-17.873913
47.013065,-59.506695
-45.976818,-49.808815
-35.494045,-22.6978
16.022224,36.502193
-30.937965,17.544292
-64.45623,26.210493
-12.172856,22.980778
28.207705,-55.466167
-5.696564,20.10433
47.73428,41.206905
-31.17858,-9.917057
4.524168,-12.206161
11.736432,55.27395
34.11131,-47.73873
-59.03543,-39.96242
-51.430996,-33.331093
3.225297,57.29139
-37.929924,17.689817
47.472813,24.436031
-10.100935,3.0096242
9.538054,8.47217
26.15052,-38.64109
8.255831,59.356197
50.716488,9.468405
68.74575,11.385975
42.041405,69.938835
-42.04369,42.20883
-6.6957164,-6.1031938
-19.905659,7.0524673
-60.12872,31.93874
-40.72891,-1.8957224
32.90187,-1.7746563
-6.49768,50.11663
-24.776014,15.260415
55.044415,29.288284
-32.27161,48.382275
57.942448,3.0816376
-2.5522728,-5.3314023
46.122566,67.360115
-26.09736,56.524933
10.125013,10.307266
14.3372,-18.990818
-17.939157,10.773326
-11.324403,-34.170235
-57.767605,-42.420456
45.204437,38.895702
34.028706,-64.96649
-9.620089,-31.78005
43.63647,1.7452613
-8.25196,30.940584
-3.978599,50.798275
21.71509,10.7814455
4.9657836,-85.80048
47.01589,34.52864
43.52632,18.78195
13.967338,-31.79625
-22.240602,9.073881
-33.462677,8.329748
-10.226822,-37.40823
23.40017,9.620691
20.182219,19.910223
35.230568,10.331677
12.936407,46.86421
-25.237854,-57.971603
3.5247545,57.154144
53.065186,25.93213
-34.133125,58.52392
14.099156,50.216087
-3.052693,-83.974396
68.060005,6.704663
18.221539,-12.783657
-43.085224,17.242517
-39.599945,-49.55752
2.0216339,-79.950195
19.230186,6.628809
-23.050716,50.672493
20.136494,-44.063927
-34.141384,-7.6780844
-8.316527,-79.9787
1.257397,-14.103382
-31.36312,-26.445608
-5.368701,17.217268
27.123014,-35.755474
47.24479,-2.8771596
-19.225426,-34.90069
41.956085,10.957379
42.11708,-23.381004
-45.4076,8.965536
46.01101,-32.702503
21.13015,61.72511
-15.671757,-53.633137
47.246822,66.6206
27.916992,23.78725
7.2206097,-74.168106
7.213295,-69.77762
-82.35616,25.766161
-33.22734,63.59852
51.738964,59.434303
71.58214,28.528502
29.485434,-40.065163
-56.583656,44.255512
-12.763036,17.511335
9.876518,56.84614
42.145874,41.977703
-50.79207,-32.871887
-55.622814,9.136933
-29.717987,22.271759
-21.853771,69.59599
-9.898212,40.786777
28.18555,23.87195
-32.421703,-22.22199
45.9171,9.854547
-26.284248,46.654533
14.164317,22.86175
-8.177777,59.959652
33.903862,-60.047756
67.05889,37.20806
-0.8610984,64.25939
-10.566185,-56.392548
-27.183678,34.50934
12.408293,6.564771
-25.70831,62.246094
55.197292,-44.23772
66.0878,9.773615
-4.5160213,-67.38434
30.967396,-61.333027
-22.677677,-55.64009
-7.523385,-14.1094265
17.683485,60.74075
18.254795,-66.26925
-33.976997,14.810824
-41.00183,51.283203
72.6879,7.9462357
41.518917,61.471046
44.41962,0.19324502
-33.27894,-0.50632995
-17.681786,1.7855098
43.15091,74.394585
60.670395,40.22612
41.791397,61.87334
73.18201,22.560831
46.832664,67.24056
16.060925,29.915693
11.833981,-35.491344
-68.600075,45.675465
-21.484064,60.788166
-8.729209,17.577234
7.3680744,-34.69463
66.92762,30.447786
-9.203132,6.1304193
47.105015,-55.02224
47.284523,39.534515
61.091137,13.118773
32.49758,-64.84158
-55.8312,33.246616
-31.591778,-47.45617
28.683676,25.19777
3.7881749,29.180897
-11.159679,31.37089
3.5609071,-21.547985
-33.196663,-20.436644
-12.820103,-13.144384
-0.20475821,-32.07693
-58.471268,22.597574
-18.923605,-5.363531
27.767862,-6.1382804
-6.5393906,80.88406
-10.854288,-29.129993
61.668755,3.8112996
40.26494,-31.38414
18.41124,54.167027
-37.037014,-51.4696
-27.618206,-4.715333
-36.208412,-48.56226
34.17263,-51.100437
12.945468,62.079292
-48.080982,8.408209
24.983816,-59.948227
1.5279735,-76.816986
57.84274,-19.34438
12.028924,18.294983
7.4713492,47.13112
-6.9279404,-35.485325
7.584711,22.639427
0.59661937,73.6231
-46.926376,-33.089325
1.5184256,84.52286
69.456474,4.155466
-44.844822,-4.035563
1.3730751,41.709034
-29.411064,-55.531593
0.29579225,11.407761
-27.504356,-46.78155
-50.65189,-33.752327
-36.604755,61.36872
-43.269817,-11.77557
33.49547,-4.1869426
54.97968,36.919834
51.6453,23.792812
-16.55128,-67.666306
7.1694613,-37.398376
17.932787,28.016024
-4.278924,-85.211716
39.678078,9.31845
-4.0338726,80.29575
-25.498465,16.794044
63.425087,29.72127
6.9259543,52.79682
6.950697,64.896965
3.952797,-26.178867
-36.919548,-49.28572
32.73361,-62.095097
-44.437874,-6.0419827
9.220709,50.77784
27.0285,31.19824
-45.477684,11.003378
-33.1727,3.3402631
-1.9340547,-61.41972
54.952644,45.41183
44.730095,0.1356851
7.276047,35.16342
48.06195,70.13525
-57.731052,-51.02705
26.094591,34.387657
-23.872183,-57.173164
-25.08785,-55.74628
-50.118046,-1.9753618
-13.167041,7.144549
37.234066,36.232056
-23.81759,-34.924667
36.453575,-57.74021
-0.84371847,65.9584
-27.81043,58.662563
17.284918,45.063465
6.1923046,-31.675444
-34.271717,-0.23358655
-16.007494,-31.963877
-33.850567,48.938477
27.943073,38.915173
-3.7896187,-55.449757
-4.1664796,35.91106
-1.0238564,-79.2065
8.4897375,17.713593
-1.3473544,-74.47388
48.37433,66.44839
13.558765,19.221354
3.2247336,54.963646
7.820613,21.129803
-23.11748,-54.34069
-19.007734,-31.436863
-31.2111,-41.821453
71.495964,7.701322
-29.45357,-9.040423
18.842873,44.470825
-26.58873,-33.686325
2.1685827,78.63161
-26.1231,66.75642
-11.6683445,-30.727602
20.705511,16.029848
19.40275,-64.897316
-49.580597,-40.512753
39.45112,-52.244244
-65.612595,10.194742
-18.723333,-20.412468
-58.299664,17.341528
18.96992,-8.548525
-14.119169,33.182934
15.3682,-59.178185
-5.104911,-56.602657
10.734608,64.399475
59.429142,14.732894
-55.203037,-52.973885
25.201336,-29.090555
-33.194424,-61.412323
53.773216,11.435359
-13.69572,-26.88974
-53.00519,-3.6916769
-11.675538,74.70454
-50.489666,-36.160496
16.104694,36.295403
2.05788,-71.12053
18.61157,-4.032371
-5.953463,-9.039821
-81.77644,24.951693
-38.366108,0.5061515
28.291332,-53.63348
40.24743,-27.153074
44.795513,-60.283356
-37.000557,-49.65214
-30.656134,-46.78946
45.012115,-49.256214
-44.554157,-41.985096
-10.727153,27.429897
-5.8837714,-23.990198
-59.805744,-49.387936
13.269104,42.86685
-24.6619,-13.565022
19.109085,-0.060798272
37.580597,2.9916706
58.443302,15.329354
-36.687508,2.212923
-23.688562,-30.798878
-11.670827,32.918957
15.662028,39.024937
5.5006347,-32.785286
-2.8284235,-65.5421
6.2364893,-3.825605
4.614146,-106.92214
71.58691,11.520786
-11.334094,-57.39485
63.954865,22.303345
-23.754847,47.731304
-51.737957,-50.195023
-25.851278,39.55151
-16.583843,67.78205
58.044895,14.597254
9.798069,24.949299
-13.015545,-22.929539
48.36435,-33.493168
-19.651814,17.95761
-56.79081,43.79104
-34.61818,57.583443
-44.577328,51.58927
12.774431,15.970478
-7.3330116,-26.784021
41.963978,-23.31119
-0.6243098,21.510113
-80.58717,25.655476
11.352923,-35.311207
-1.376205,-18.776794
-1.0440491,-43.392685
-4.2318063,-83.42201
-37.609974,-48.688114
48.042545,67.1151
22.530077,-0.3283909
-26.41996,58.79081
45.637947,-53.36302
-10.047516,-1.0050017
-6.8298807,11.388773
34.70002,-14.742762
68.34653,35.582394
78.84037,9.586344
2.8286922,-18.34173
-13.944521,56.60019
-28.548485,49.99706
60.45576,-0.5176778
3.3712404,-41.042118
57.788013,-13.068524
41.39986,-42.789852
-10.345441,53.217613
41.731594,67.12655
62.675995,3.3935452
-37.233845,50.019207
-8.682597,-60.209606
-11.524778,75.0143
-79.47451,28.121584
58.2237,-17.13847
-8.802407,-74.178925
10.08933,-16.618063
-20.382591,-58.058224
-55.730644,16.801834
-0.72563875,44.496857
26.610973,49.741447
46.448803,-52.3282
0.4516218,62.574177
-29.485764,-42.17525
-11.039702,-64.78662
50.598812,61.59727
25.22722,-32.347378
31.987574,-38.717537
61.040333,27.94425
68.46138,23.409092
20.972235,1.8196433
20.51841,-61.331364
20.855597,-10.988227
4.526555,-32.71224
-56.63494,44.23001
-22.714746,44.391197
-64.922905,37.98506
-17.800442,2.2989814
-25.143936,-58.023712
69.72395,19.211622
33.444206,-49.17443
-25.364998,63.366093
-33.234627,-26.818678
-37.499596,36.1109
58.807995,17.974825
19.405365,-22.809645
17.894855,63.76802
-12.265734,-41.908848
-10.258,63.79473
-35.695633,62.331547
-67.09957,23.979303
20.34051,0.8849896
41.89477,67.731895
56.186783,25.436804
1.8846397,85.683174
-10.251077,33.638992
1.2449012,27.312113
53.339264,36.034718
3.5423257,-106.39019
46.798244,10.196756
8.680403,39.72524
-3.0379786,-79.15008
38.711876,20.59952
-5.3864226,35.893913
18.116714,-46.894672
-38.990467,-8.50781
44.701347,71.4965
25.72302,-32.35968
4.8959107,50.495937
-4.988003,-57.03789
-4.2213206,71.96051
39.4342,-66.17854
-37.74339,54.999546
-16.853807,68.469376
-47.530907,-45.597492
-17.600365,-58.1793
1.3301302,32.366432
17.275743,48.897964
-0.031118445,85.340706
44.415905,-46.50685
49.918285,60.90964
43.59189,42.344044
23.892406,-30.233137
-12.044016,-5.817757
47.006737,2.2347174
-7.2331266,-80.5493
-28.670994,-47.58428
-23.581867,-48.2042
22.0927,54.25111
19.177376,-40.72691
56.251637,43.948685
-16.038359,-23.519495
2.127119,-52.809822
51.78459,6.598572
-8.110394,60.0305
-12.731953,78.95589
-39.58659,-27.075686
41.874657,-36.560326
0.46017447,-32.107407
2.6657743,5.5156417
-4.4654274,-37.710655
-32.899635,57.917
-33.57124,-31.572714
-30.93748,-55.580387
33.712723,-45.16596
50.735188,-3.9567218
38.37694,-60.002304
-4.163025,78.18633
-32.056435,-22.221487
40.18742,71.56382
46.698235,71.09874
-54.706795,38.1984
-38.724552,22.76081
-23.606142,-4.918572
60.820904,1.5647956
35.187263,-19.435131
17.677948,-25.318335
68.13423,27.58406
13.600922,-77.14745
6.498909,-106.8461
-7.3520775,-29.21302
-28.030796,11.029213
-3.518879,5.980393
-53.681973,-5.4246006
-55.928177,33.046677
-30.841167,-1.9498758
29.874325,22.92366
-37.972202,60.297615
-30.253881,-46.14184
-51.129875,43.508858
-33.303818,-55.92403
-31.159935,-31.00036
25.34461,31.193367
18.54052,60.86212
-12.600784,57.536976
-62.737354,37.65045
-39.36487,24.340626
-27.688097,-58.078796
14.283259,-20.92457
5.5499516,41.746582
40.724155,72.21581
-12.700778,78.513054
-36.98619,60.67546
16.181374,21.54282
5.2471786,21.739098
-43.448513,-57.521812
-8.14213,-78.57568
7.9585648,-103.98908
9.526355,-80.78309
-51.6869,-39.824135
8.902192,7.83415
-81.69213,22.814478
26.392076,-58.755142
-27.349432,1.3960671
70.907104,29.841856
-71.935524,30.11633
12.156673,-47.32843
45.64071,74.44514
-18.968359,52.09334
-60.702667,48.470997
-20.033846,5.7201276
-51.740532,-1.407697
49.156677,-49.261677
-42.867996,17.866568
10.204812,-16.278553
18.867607,51.984074
-3.5756094,25.205248
-7.141527,-21.075039
23.360832,-68.77472
-33.202457,41.387627
-28.24169,31.62522
-69.927124,33.562653
0.33087385,-69.94615
-3.7454348,85.491745
-45.523457,-51.004192
-35.198257,25.64116
52.594433,-49.944798
3.928383,5.280154
11.955567,-33.216526
-39.67755,-51.05178
41.043602,-16.08564
18.305439,-5.096566
-4.149216,-85.0856
2.053995,80.39119
-39.986404,-7.4503574
0.84210896,11.767807
47.071953,16.041296
-36.524696,-41.517197
-67.04357,30.046022
4.754273,-107.853455
54.3568,-46.577507
9.290864,-104.04831
34.622963,22.720427
-4.524157,36.073303
26.561934,54.667015
-27.081442,2.8820872
7.76278,70.70757
-16.563244,48.28629
68.155304,11.708263
39.32166,21.717741
-55.971573,-43.292
3.8709133,6.283471
-48.94966,-4.881754
-22.403381,-52.77371
41.698215,37.036404
26.960573,-20.803526
-10.377897,72.29088
60.18442,-34.130833
-8.421142,-33.693317
-14.076261,57.198036
-0.35329205,5.108969
-42.88223,47.420258
-33.245667,-4.533947
45.549038,30.837257
5.773377,-3.7797327
41.7985,67.10962
25.592999,56.50138
11.214413,4.9432406
-39.897076,45.309563
43.540253,28.75691
-46.619247,-44.09948
-21.440233,27.72633
1.4135963,-59.81798
-27.507072,10.351334
54.017357,9.863
13.072435,43.827072
2.6076326,-14.995716
-8.091517,-0.23773676
45.118343,-55.030674
13.827335,-25.341568
-72.83199,25.5881
12.32125,28.29918
67.961426,23.290192
-21.14046,-57.222946
60.603344,4.075921
25.195326,16.44612
22.197697,23.179571
62.999775,44.69943
45.72023,-57.65035
40.472916,3.9363399
3.984973,-19.84684
49.260723,34.64987
-45.88024,-39.978527
36.659492,-47.016815
-33.406994,66.63517
-2.5241532,3.068529
-20.032751,6.595462
-17.089125,17.679317
-6.958215,28.532879
-30.877935,-65.437805
-22.297705,-52.306633
17.854553,-4.0787787
-81.01719,23.878923
-45.308865,-13.805652
-31.7861,-28.118807
-6.459977,-0.057371866
-11.445311,-15.667821
-24.547459,45.4565
17.78439,1.959867
15.129549,-48.0703
14.296405,-29.974855
17.630249,14.039117
-28.393095,-26.490734
-48.985664,3.0116794
39.53765,-50.160835
26.629435,-2.8654861
15.933815,-5.835664
71.59951,17.147343
-2.40499,-76.44019
52.086193,12.354781
-36.13692,17.257347
-21.983974,71.675415
-53.39749,26.75621
-5.402178,83.8831
-50.311306,-34.116943
-49.296036,-30.71521
-14.350326,24.132847
-13.498517,-62.52235
-28.74559,-32.730648
-8.060334,53.152897
31.693104,-33.426125
44.264282,68.97846
4.880879,19.544622
3.9033613,-105.67179
-22.612024,-1.9125031
8.799527,31.868639
60.95468,29.058992
-58.98195,22.366768
-31.598377,-21.12728
-21.115368,5.3769
43.26683,-32.880833
-10.815693,-36.339317
-19.76078,36.869995
-32.5699,-20.946074
17.75785,37.26493
-11.486878,63.34044
-23.270502,-35.586937
-32.05872,-47.135864
-56.832775,29.45592
-40.449177,4.1188383
18.166283,0.223159
-24.34675,-33.46177
0.47010022,-38.64342
59.60652,29.651014
66.6451,9.781205
1.1294509,35.704453
48.22805,-42.974316
15.170419,-58.45402
8.595432,-5.0412707
25.974352,9.478953
35.302223,-59.244175
67.495,15.667853
-21.55084,62.707314
-32.034203,65.358574
59.905533,47.581696
-24.30766,2.626297
-6.859448,-45.22895
44.434357,68.93377
58.36213,-1.5901103
1.3046607,-37.216652
-8.391804,-82.060265
12.765412,-36.168415
3.2694128,9.285966
-27.912092,48.74875
-27.676207,2.044907
-46.87421,41.353325
15.562241,-31.674318
-22.637472,48.161015
51.993217,-18.978601
60.070763,-14.86282
48.97038,43.150845
-58.538563,-38.763466
-69.29234,36.00958
-38.210697,38.328712
-16.510124,50.341312
53.447052,22.969309
57.342358,-15.38303
51.713226,-38.751537
65.97094,-2.9739854
-9.887271,14.004114
-35.12935,-23.495451
-58.78852,37.30819
-37.959038,-41.848785
5.51705,-75.50076
40.171764,33.27061
51.146282,63.414547
-33.682476,-5.751819
-6.874463,38.76317
-26.071178,17.717955
-43.45021,-11.685486
54.282345,36.4516
-36.167435,41.230503
22.472109,47.43288
25.291634,40.807316
3.0861657,-27.153017
-20.503565,13.990392
24.778057,-36.73386
-14.558055,8.343645
18.889341,-65.589966
49.50814,20.246183
1.6179528,-10.267788
-59.455677,2.9027357
9.4417515,34.618492
-7.0979543,-63.01203
-60.026417,22.86422
-28.706339,-55.082943
1.9537424,24.621447
-45.68678,23.70422
-14.8209,-59.42012
1.8708643,-60.297928
47.909615,-41.80805
1.4319942,84.49014
21.81291,4.05249
-8.220123,-74.42391
39.39744,21.435751
-21.755241,-37.3512
21.353567,-34.971397
-45.016434,22.722359
-40.78049,25.823645
-40.879433,4.5442677
9.739625,15.953801
-0.064988956,33.590073
39.642353,21.277239
-12.729716,39.089275
9.128674,-33.450474
-47.42126,45.727577
-28.006443,-2.5306928
35.501404,-22.304863
-43.411114,-4.686603
-67.0382,43.088417
7.0383544,60.51717
22.227215,37.55097
41.72011,-43.314976
14.616791,60.460743
31.24263,2.3649728
-42.37461,-35.37681
31.719221,-12.399397
-56.957874,-55.712685
0.3474669,-5.285912
36.896866,-68.50704
-47.77371,-21.181358
-30.601383,-59.552097
-79.01006,29.47386
27.81982,-58.527405
-32.274105,-21.826374
5.0190353,50.24857
-15.405259,28.79948
-51.284153,-1.1047524
27.002172,-58.17349
-5.4867997,-30.581406
56.50705,-6.537226
74.04383,15.505822
-32.359287,34.791946
-3.529324,-4.842414
-11.780835,-43.73955
-44.28133,38.76319
30.038721,-55.45825
-47.22674,35.86548
-37.12842,-49.20641
12.589177,21.3925
22.984016,-20.339432
-7.967688,-59.101627
-47.392086,-3.679471
-57.938824,-57.67443
32.406662,-61.909317
10.182116,-75.380135
39.101933,-66.6493
46.89608,21.89556
-55.375782,-56.494194
40.805958,-27.988253
22.846731,42.377796
-11.340505,-15.262328
51.864998,-19.111393
2.0070992,42.34123
-9.032098,59.38688
23.720894,6.853848
-62.892384,-41.429176
30.33184,-48.254566
35.303955,-52.86739
-3.017699,-73.35993
-12.126557,77.21098
-30.974367,-57.785717
3.0661426,62.79664
-30.05678,22.891056
6.085616,-38.099415
36.20582,-52.577007
9.986153,55.22016
49.285656,1.7320197
41.915874,-31.352663
43.031387,-64.46265
58.443996,36.473446
42.706177,-45.126278
5.463172,24.826796
12.965047,24.853518
-41.817825,-50.6598
4.6750107,-75.264854
33.797703,-65.89353
-17.893404,-60.79968
6.190744,-40.74246
-12.559957,-59.832478
26.663412,-35.79605
76.78348,14.329266
45.95335,13.681764
44.981583,73.23953
-33.494884,6.6230006
-45.654873,-21.206654
-15.5491905,-53.484917
14.008999,41.78558
2.049161,-22.266663
24.280113,-48.660084
-35.281067,-61.817635
24.480413,13.307551
19.754164,19.902187
63.357006,42.52284
-1.0447403,-44.430225
-62.82617,-47.17911
15.510137,47.356434
-7.3705873,31.69889
-27.017935,6.2867603
21.719053,-48.97168
-33.582947,48.173
2.1794038,45.23582
-31.72826,-46.221424
21.524778,-11.170188
4.0493546,-33.012558
30.981117,-60.367413
-38.162647,38.397957
50.16338,-33.927544
52.764797,14.050514
-4.1121206,64.67114
-27.32118,54.462822
41.699116,-44.06814
-31.198574,12.27736
25.66229,43.89943
-6.97818,15.588609
-19.760418,20.629335
41.633686,35.354588
9.70493,21.556183
12.098087,10.319401
51.693687,64.27754
2.90057,-107.53718
-18.907513,36.25574
-55.775967,14.843028
75.977425,18.714176
-41.736393,-23.552315
47.098274,70.28888
27.827044,36.288315
-35.499664,-14.286412
-24.029408,36.52542
-14.812502,38.68451
-4.160675,-55.055504
14.033854,-31.615326
70.26058,25.702755
66.77754,33.890038
8.70134,-43.82316
38.4475,-23.14929
19.33935,30.950918
8.2705555,-65.645935
24.915943,27.131659
53.14394,22.228539
-32.223145,5.5118213
-3.3059185,-1.7347703
-24.264536,-43.46534
67.15191,35.236683
5.302279,27.660908
-53.156437,-43.55179
-4.9399295,-78.44091
-75.98883,25.30125
-1.8656002,-14.895351
28.525913,-31.42057
13.853611,11.5417185
-44.6403,-42.427452
50.10994,69.68151
1.990536,-32.787075
-10.3963,53.199886
7.8045516,-84.40045
-19.908426,-2.5393245
46.86561,38.793915
55.048347,-49.512833
-62.82865,24.65943
4.532632,-36.29228
-7.8042607,-80.81023
45.811157,67.3786
-20.299292,-60.14772
47.63635,71.39688
-20.825708,37.06897
10.044639,-39.638367
27.54355,-55.700207
56.88929,34.8157
-37.89788,44.25976
17.124409,-62.545822
46.72357,18.342672
55.098915,34.854168
57.28475,-4.8632417
3.1544251,-55.67815
-57.959774,-39.966393
-71.36344,30.040077
45.183525,7.8465633
55.9789,-23.81227
-1.8799632,-23.310766
-25.026985,-36.834133
-49.137783,-42.388783
-44.672997,-49.866467
-14.948372,-64.67546
-59.315304,20.758825
32.3888,-0.84044254
-54.15396,-0.6946136
-40.880096,35.710506
-34.649113,33.691124
-2.8573298,-35.77036
0.27651757,-27.837894
